Step,RealDiscLoss,RealDiscAcc,GenDiscLoss,GenDiscAcc,GANLoss,GANAcc
5516,0.854981,0.140625,0.834960,0.218750,0.781397,0.265625
5517,0.747939,0.359375,0.860513,0.062500,0.821965,0.078125
5518,0.790038,0.078125,0.788658,0.250000,0.776324,0.218750
5519,0.771655,0.203125,0.804183,0.140625,0.803526,0.203125
5520,0.810687,0.140625,0.814371,0.140625,0.789332,0.140625
5521,0.779752,0.078125,0.788671,0.187500,0.766884,0.250000
5522,0.757430,0.250000,0.805850,0.187500,0.810939,0.140625
5523,0.803638,0.171875,0.791462,0.140625,0.865410,0.093750
5524,0.812048,0.140625,0.799155,0.156250,0.782417,0.171875
5525,0.765414,0.187500,0.858159,0.046875,0.784365,0.281250
5526,0.800866,0.312500,0.898705,0.109375,0.929076,0.015625
5527,0.925537,0.109375,0.776028,0.187500,0.828441,0.109375
5528,0.810846,0.156250,0.800190,0.265625,0.816146,0.109375
5529,0.808947,0.109375,0.805760,0.218750,0.749096,0.312500
5530,0.787604,0.078125,0.803430,0.203125,0.791150,0.218750
5531,0.753776,0.281250,0.891674,0.109375,0.803426,0.171875
5532,0.778719,0.218750,0.817022,0.140625,0.795070,0.203125
5533,0.825401,0.062500,0.785697,0.187500,0.780039,0.218750
5534,0.781328,0.125000,0.851617,0.125000,0.791318,0.125000
5535,0.798306,0.125000,0.813921,0.171875,0.835281,0.109375
5536,0.802950,0.187500,0.839829,0.156250,0.815434,0.125000
5537,0.779814,0.156250,0.833203,0.140625,0.803662,0.125000
5538,0.794315,0.078125,0.853252,0.125000,0.798682,0.093750
5539,0.806556,0.093750,0.814972,0.218750,0.770546,0.218750
5540,0.779476,0.156250,0.831208,0.187500,0.778856,0.312500
5541,0.787859,0.109375,0.799782,0.171875,0.821222,0.156250
5542,0.810758,0.218750,0.821310,0.171875,0.828798,0.109375
5543,0.799814,0.093750,0.799466,0.125000,0.829811,0.109375
5544,0.786346,0.140625,0.788867,0.250000,0.817251,0.125000
5545,0.826829,0.093750,0.770936,0.265625,0.809692,0.140625
5546,0.767325,0.328125,0.841361,0.109375,0.791580,0.171875
5547,0.780700,0.140625,0.788050,0.203125,0.801517,0.156250
5548,0.815180,0.171875,0.793347,0.234375,0.794841,0.140625
5549,0.772100,0.265625,0.873769,0.109375,0.792606,0.265625
5550,0.818387,0.093750,0.879232,0.078125,0.814147,0.125000
5551,0.809947,0.125000,0.817290,0.171875,0.815913,0.093750
5552,0.803404,0.078125,0.825875,0.062500,0.770758,0.171875
5553,0.789001,0.156250,0.834906,0.171875,0.788577,0.187500
5554,0.777790,0.125000,0.867321,0.125000,0.784464,0.203125
5555,0.796034,0.125000,0.870956,0.093750,0.787991,0.156250
5556,0.799487,0.109375,0.865346,0.156250,0.829739,0.125000
5557,0.805563,0.109375,0.833022,0.140625,0.774613,0.234375
5558,0.805590,0.281250,0.914213,0.046875,0.801425,0.203125
5559,0.780693,0.234375,0.884986,0.062500,0.794825,0.171875
5560,0.786215,0.140625,0.837553,0.187500,0.783603,0.250000
5561,0.775556,0.171875,0.797825,0.187500,0.793374,0.281250
5562,0.777441,0.218750,0.823168,0.125000,0.780623,0.265625
5563,0.777082,0.171875,0.804636,0.171875,0.815216,0.140625
5564,0.819103,0.156250,0.789224,0.328125,0.798852,0.140625
5565,0.786735,0.078125,0.833006,0.078125,0.813676,0.140625
5566,0.803364,0.078125,0.783050,0.140625,0.820333,0.125000
5567,0.799669,0.203125,0.795896,0.156250,0.792630,0.109375
5568,0.784953,0.046875,0.767669,0.296875,0.844911,0.046875
5569,0.804139,0.234375,0.811080,0.171875,0.826393,0.093750
5570,0.826339,0.031250,0.787989,0.234375,0.822009,0.093750
5571,0.803779,0.078125,0.756246,0.250000,0.795764,0.171875
5572,0.773322,0.187500,0.839401,0.171875,0.797323,0.109375
5573,0.800242,0.062500,0.822195,0.109375,0.822682,0.109375
5574,0.832814,0.062500,0.827278,0.062500,0.857661,0.062500
5575,0.866005,0.062500,0.779544,0.234375,0.827662,0.046875
5576,0.770547,0.187500,0.797201,0.171875,0.768508,0.171875
5577,0.765736,0.187500,0.839012,0.093750,0.772810,0.140625
5578,0.774588,0.140625,0.835746,0.187500,0.855915,0.125000
5579,0.830127,0.171875,0.798916,0.187500,0.832526,0.078125
5580,0.815204,0.140625,0.803014,0.156250,0.889559,0.031250
5581,0.853153,0.140625,0.767678,0.203125,0.785205,0.140625
5582,0.778282,0.171875,0.763807,0.281250,0.784045,0.125000
5583,0.763730,0.203125,0.867747,0.125000,0.793781,0.187500
5584,0.782535,0.140625,0.825317,0.203125,0.804705,0.171875
5585,0.797559,0.078125,0.839395,0.078125,0.897525,0.031250
5586,0.871498,0.078125,0.750517,0.328125,0.839141,0.062500
5587,0.780293,0.265625,0.822532,0.187500,0.793031,0.125000
5588,0.785348,0.187500,0.855295,0.125000,0.849271,0.093750
5589,0.817594,0.093750,0.857223,0.093750,0.781960,0.250000
5590,0.782632,0.140625,0.831720,0.203125,0.847725,0.109375
5591,0.837186,0.078125,0.871233,0.125000,0.826189,0.093750
5592,0.809000,0.093750,0.807447,0.125000,0.771847,0.187500
5593,0.759919,0.328125,0.808481,0.125000,0.794149,0.156250
5594,0.806777,0.046875,0.815676,0.140625,0.809404,0.171875
5595,0.785936,0.171875,0.884779,0.093750,0.845770,0.093750
5596,0.849052,0.031250,0.871171,0.031250,0.749042,0.312500
5597,0.769288,0.218750,0.903019,0.062500,0.758182,0.234375
5598,0.765477,0.187500,0.844517,0.125000,0.788895,0.140625
5599,0.800233,0.156250,0.900632,0.015625,0.830757,0.062500
5600,0.859325,0.093750,0.817562,0.125000,0.775014,0.187500
5601,0.793784,0.062500,0.853789,0.093750,0.763247,0.218750
5602,0.795208,0.078125,0.843613,0.140625,0.792320,0.140625
5603,0.806961,0.031250,0.827076,0.187500,0.781389,0.171875
5604,0.788682,0.125000,0.832318,0.156250,0.778972,0.171875
5605,0.789401,0.109375,0.849788,0.171875,0.780515,0.187500
5606,0.827293,0.156250,0.802349,0.187500,0.900631,0.125000
5607,0.932509,0.109375,0.763351,0.312500,0.862545,0.000000
5608,0.882208,0.015625,0.822588,0.109375,0.779717,0.250000
5609,0.779411,0.109375,0.836133,0.078125,0.770637,0.203125
5610,0.760040,0.156250,0.807817,0.125000,0.809565,0.156250
5611,0.778737,0.062500,0.768972,0.218750,0.811809,0.109375
5612,0.804900,0.109375,0.794239,0.203125,0.829111,0.046875
5613,0.766449,0.203125,0.810396,0.109375,0.789217,0.203125
5614,0.769105,0.125000,0.876177,0.125000,0.764486,0.250000
5615,0.796247,0.109375,0.839925,0.062500,0.843053,0.046875
5616,0.831713,0.125000,0.782067,0.187500,0.818150,0.125000
5617,0.799741,0.187500,0.808401,0.156250,0.820456,0.156250
5618,0.831889,0.125000,0.800849,0.203125,0.816880,0.140625
5619,0.790507,0.171875,0.793104,0.171875,0.833179,0.109375
5620,0.801213,0.109375,0.783408,0.234375,0.793976,0.171875
5621,0.763002,0.171875,0.832502,0.187500,0.799533,0.187500
5622,0.779221,0.187500,0.799639,0.171875,0.814547,0.187500
5623,0.819738,0.062500,0.821379,0.187500,0.812221,0.140625
5624,0.784334,0.109375,0.838663,0.125000,0.822224,0.031250
5625,0.782130,0.140625,0.819737,0.171875,0.788833,0.171875
5626,0.810294,0.125000,0.756438,0.312500,0.826195,0.171875
5627,0.779465,0.140625,0.834938,0.218750,0.799951,0.062500
5628,0.819869,0.078125,0.759086,0.312500,0.789071,0.187500
5629,0.774608,0.125000,0.795945,0.156250,0.805673,0.187500
5630,0.801697,0.125000,0.814765,0.109375,0.816550,0.125000
5631,0.810744,0.234375,0.746436,0.359375,0.866397,0.031250
5632,0.834935,0.109375,0.792825,0.140625,0.790801,0.125000
5633,0.793671,0.125000,0.778268,0.265625,0.808391,0.125000
5634,0.793720,0.093750,0.767718,0.250000,0.815119,0.125000
5635,0.801646,0.187500,0.828039,0.218750,0.838257,0.062500
5636,0.774895,0.234375,0.853880,0.125000,0.779346,0.156250
5637,0.748186,0.250000,0.816031,0.156250,0.794864,0.093750
5638,0.785606,0.156250,0.816934,0.125000,0.827729,0.125000
5639,0.812980,0.156250,0.819843,0.156250,0.815400,0.093750
5640,0.829801,0.125000,0.826576,0.203125,0.810297,0.156250
5641,0.801065,0.109375,0.821296,0.078125,0.815216,0.156250
5642,0.830503,0.109375,0.813659,0.187500,0.836863,0.046875
5643,0.780252,0.078125,0.831786,0.187500,0.823280,0.156250
5644,0.830818,0.062500,0.832653,0.062500,0.812265,0.171875
5645,0.794631,0.109375,0.905039,0.031250,0.806979,0.156250
5646,0.804614,0.093750,0.838455,0.203125,0.848729,0.156250
5647,0.821518,0.125000,0.812925,0.250000,0.776223,0.250000
5648,0.790233,0.171875,0.853088,0.093750,0.776056,0.156250
5649,0.782641,0.140625,0.879987,0.078125,0.807745,0.140625
5650,0.783878,0.218750,0.871255,0.156250,0.812732,0.125000
5651,0.818617,0.093750,0.870130,0.062500,0.797981,0.125000
5652,0.785253,0.125000,0.873473,0.062500,0.779843,0.265625
5653,0.813104,0.093750,0.838769,0.046875,0.812237,0.125000
5654,0.787612,0.203125,0.854498,0.140625,0.806077,0.140625
5655,0.812109,0.062500,0.803593,0.140625,0.799995,0.140625
5656,0.777687,0.156250,0.799247,0.187500,0.798502,0.062500
5657,0.809669,0.187500,0.790750,0.156250,0.794599,0.140625
5658,0.776908,0.234375,0.863454,0.093750,0.791352,0.187500
5659,0.770921,0.218750,0.819962,0.140625,0.778363,0.156250
5660,0.784086,0.203125,0.808955,0.203125,0.799010,0.171875
5661,0.741121,0.484375,0.928630,0.062500,0.765211,0.125000
5662,0.757548,0.218750,0.811872,0.109375,0.858679,0.093750
5663,0.812096,0.250000,0.872929,0.062500,0.845626,0.078125
5664,0.831716,0.125000,0.776156,0.312500,0.813146,0.078125
5665,0.785282,0.171875,0.787893,0.156250,0.781544,0.234375
5666,0.783910,0.140625,0.802294,0.187500,0.801616,0.109375
5667,0.802345,0.125000,0.788031,0.140625,0.805412,0.125000
5668,0.762048,0.250000,0.851382,0.062500,0.791247,0.187500
5669,0.780951,0.140625,0.782107,0.156250,0.807068,0.125000
5670,0.802187,0.078125,0.813389,0.234375,0.809902,0.156250
5671,0.815272,0.078125,0.774483,0.265625,0.801809,0.171875
5672,0.810290,0.109375,0.809735,0.156250,0.836068,0.093750
5673,0.787391,0.218750,0.798924,0.171875,0.811874,0.031250
5674,0.804254,0.109375,0.841531,0.140625,0.859205,0.046875
5675,0.826508,0.156250,0.803214,0.203125,0.823471,0.140625
5676,0.829860,0.109375,0.816342,0.140625,0.806803,0.125000
5677,0.765605,0.265625,0.817107,0.125000,0.821588,0.187500
5678,0.781677,0.250000,0.821981,0.203125,0.834722,0.109375
5679,0.824724,0.125000,0.772764,0.265625,0.825045,0.062500
5680,0.803522,0.109375,0.803222,0.156250,0.799049,0.109375
5681,0.781307,0.093750,0.835151,0.093750,0.772975,0.234375
5682,0.741165,0.250000,0.912091,0.062500,0.761086,0.281250
5683,0.765881,0.312500,0.991139,0.015625,0.797849,0.234375
5684,0.799090,0.140625,0.935707,0.015625,0.746333,0.328125
5685,0.770306,0.171875,0.840536,0.156250,0.806864,0.234375
5686,0.810718,0.203125,0.870554,0.062500,0.825550,0.062500
5687,0.817197,0.171875,0.835275,0.078125,0.849714,0.187500
5688,0.828480,0.093750,0.855940,0.125000,0.872041,0.015625
5689,0.849863,0.078125,0.800571,0.203125,0.802152,0.140625
5690,0.786674,0.156250,0.782761,0.140625,0.798387,0.109375
5691,0.780854,0.187500,0.826644,0.125000,0.788936,0.125000
5692,0.820099,0.031250,0.776643,0.218750,0.797241,0.109375
5693,0.771986,0.125000,0.803789,0.234375,0.798112,0.140625
5694,0.821824,0.093750,0.811141,0.140625,0.815087,0.125000
5695,0.799365,0.125000,0.827082,0.125000,0.779231,0.234375
5696,0.794511,0.125000,0.802522,0.203125,0.770226,0.218750
5697,0.761025,0.250000,0.853519,0.140625,0.793666,0.187500
5698,0.789090,0.187500,0.799762,0.187500,0.841523,0.109375
5699,0.795571,0.234375,0.768682,0.218750,0.919753,0.078125
5700,0.866320,0.171875,0.782540,0.218750,0.830564,0.046875
5701,0.834430,0.031250,0.753338,0.265625,0.805858,0.093750
5702,0.782655,0.203125,0.811512,0.187500,0.814226,0.078125
5703,0.808492,0.125000,0.800730,0.156250,0.816500,0.078125
5704,0.839152,0.140625,0.771168,0.281250,0.788033,0.281250
5705,0.772943,0.140625,0.799941,0.250000,0.803614,0.140625
5706,0.815813,0.046875,0.800972,0.234375,0.832275,0.093750
5707,0.841383,0.015625,0.755106,0.187500,0.841269,0.000000
5708,0.825149,0.062500,0.742921,0.328125,0.825482,0.109375
5709,0.821907,0.140625,0.801563,0.171875,0.818378,0.109375
5710,0.824661,0.125000,0.802716,0.125000,0.817200,0.125000
5711,0.851209,0.109375,0.829566,0.125000,0.802474,0.171875
5712,0.804159,0.156250,0.782638,0.203125,0.784441,0.218750
5713,0.787875,0.125000,0.821643,0.187500,0.785215,0.296875
5714,0.783281,0.125000,0.861544,0.187500,0.789697,0.187500
5715,0.756811,0.312500,0.872315,0.093750,0.794653,0.203125
5716,0.794026,0.218750,0.934888,0.046875,0.797503,0.140625
5717,0.785139,0.218750,0.873270,0.046875,0.792049,0.140625
5718,0.796975,0.140625,0.814466,0.109375,0.890651,0.031250
5719,0.869569,0.156250,0.739056,0.281250,0.794246,0.156250
5720,0.768411,0.296875,0.812738,0.156250,0.743203,0.281250
5721,0.740155,0.328125,0.922826,0.078125,0.821123,0.125000
5722,0.808931,0.093750,0.825093,0.109375,0.817825,0.234375
5723,0.819685,0.093750,0.817463,0.093750,0.774969,0.187500
5724,0.790718,0.125000,0.869650,0.078125,0.797534,0.234375
5725,0.772279,0.140625,0.860367,0.093750,0.803347,0.093750
5726,0.784656,0.156250,0.873283,0.062500,0.800968,0.125000
5727,0.783808,0.078125,0.845100,0.156250,0.783405,0.156250
5728,0.793099,0.093750,0.845182,0.109375,0.756867,0.250000
5729,0.768339,0.250000,0.831313,0.109375,0.842340,0.062500
5730,0.794425,0.093750,0.820775,0.140625,0.775347,0.218750
5731,0.790557,0.125000,0.835753,0.203125,0.838980,0.093750
5732,0.846060,0.062500,0.868858,0.125000,0.838395,0.062500
5733,0.817224,0.078125,0.799509,0.093750,0.772755,0.203125
5734,0.775120,0.140625,0.780933,0.187500,0.794647,0.250000
5735,0.762398,0.218750,0.813683,0.125000,0.855251,0.109375
5736,0.828350,0.046875,0.757199,0.296875,0.812225,0.156250
5737,0.818017,0.109375,0.829157,0.140625,0.839521,0.078125
5738,0.822518,0.125000,0.776138,0.234375,0.820336,0.078125
5739,0.820326,0.109375,0.801399,0.125000,0.809904,0.062500
5740,0.811345,0.078125,0.789801,0.203125,0.813676,0.109375
5741,0.807366,0.062500,0.768223,0.156250,0.829704,0.046875
5742,0.807970,0.171875,0.798760,0.171875,0.797591,0.187500
5743,0.797023,0.125000,0.818501,0.078125,0.815172,0.046875
5744,0.787209,0.156250,0.794740,0.234375,0.825579,0.125000
5745,0.758479,0.359375,0.782640,0.109375,0.862135,0.046875
5746,0.854463,0.187500,0.782633,0.203125,0.819050,0.062500
5747,0.775730,0.234375,0.823133,0.140625,0.800169,0.093750
5748,0.799695,0.187500,0.839172,0.078125,0.799837,0.203125
5749,0.784374,0.140625,0.833947,0.171875,0.778010,0.218750
5750,0.753142,0.203125,0.884010,0.109375,0.887298,0.109375
5751,0.895110,0.156250,0.761445,0.328125,0.878210,0.078125
5752,0.765478,0.437500,0.857150,0.093750,0.814913,0.078125
5753,0.803813,0.125000,0.798314,0.187500,0.799642,0.171875
5754,0.777221,0.203125,0.813937,0.203125,0.794842,0.265625
5755,0.774400,0.296875,0.871265,0.093750,0.813469,0.171875
5756,0.776750,0.156250,0.905542,0.015625,0.819059,0.140625
5757,0.825093,0.203125,0.853748,0.125000,0.766211,0.265625
5758,0.790257,0.093750,0.835198,0.187500,0.819326,0.265625
5759,0.851127,0.109375,0.850852,0.078125,0.823814,0.187500
5760,0.806857,0.203125,0.944919,0.046875,0.757106,0.296875
5761,0.772155,0.265625,0.889206,0.062500,0.764526,0.187500
5762,0.794423,0.109375,0.843027,0.093750,0.794474,0.093750
5763,0.794354,0.046875,0.805853,0.109375,0.826783,0.140625
5764,0.824148,0.015625,0.851082,0.093750,0.820101,0.140625
5765,0.801432,0.125000,0.814997,0.187500,0.780037,0.234375
5766,0.765482,0.265625,0.817948,0.140625,0.799520,0.187500
5767,0.781394,0.203125,0.829791,0.109375,0.816108,0.109375
5768,0.789642,0.156250,0.815945,0.109375,0.766622,0.296875
5769,0.802886,0.218750,0.826422,0.109375,0.792389,0.171875
5770,0.816194,0.093750,0.840696,0.109375,0.770054,0.171875
5771,0.765910,0.156250,0.847660,0.093750,0.809385,0.140625
5772,0.808079,0.203125,0.839433,0.140625,0.825301,0.125000
5773,0.833933,0.062500,0.804201,0.265625,0.806598,0.140625
5774,0.810295,0.062500,0.822707,0.109375,0.795071,0.109375
5775,0.793232,0.250000,0.822210,0.062500,0.820825,0.140625
5776,0.827064,0.109375,0.792039,0.171875,0.796970,0.187500
5777,0.778858,0.187500,0.825281,0.109375,0.805401,0.218750
5778,0.784166,0.187500,0.875556,0.125000,0.802583,0.156250
5779,0.815130,0.031250,0.840898,0.093750,0.806491,0.140625
5780,0.752798,0.156250,0.785249,0.234375,0.796833,0.234375
5781,0.778211,0.171875,0.865140,0.078125,0.793547,0.125000
5782,0.793170,0.109375,0.812526,0.203125,0.815877,0.062500
5783,0.812289,0.062500,0.746965,0.296875,0.851068,0.062500
5784,0.796259,0.203125,0.789617,0.375000,0.811796,0.109375
5785,0.838875,0.046875,0.785945,0.265625,0.881858,0.078125
5786,0.812654,0.296875,0.910134,0.078125,0.810896,0.125000
5787,0.801948,0.187500,0.860488,0.093750,0.796204,0.187500
5788,0.808225,0.125000,0.780086,0.250000,0.776781,0.281250
5789,0.794004,0.250000,0.861989,0.062500,0.822690,0.203125
5790,0.836782,0.156250,0.850583,0.140625,0.833689,0.109375
5791,0.791690,0.250000,0.839935,0.125000,0.813205,0.125000
5792,0.813251,0.109375,0.757966,0.265625,0.772687,0.265625
5793,0.770849,0.187500,0.858127,0.046875,0.800011,0.109375
5794,0.829550,0.031250,0.805683,0.078125,0.825529,0.125000
5795,0.859056,0.093750,0.780343,0.187500,0.864349,0.046875
5796,0.864106,0.140625,0.755563,0.265625,0.831817,0.062500
5797,0.770466,0.234375,0.808428,0.218750,0.825298,0.093750
5798,0.794221,0.125000,0.785890,0.203125,0.793280,0.203125
5799,0.780094,0.156250,0.837032,0.250000,0.834945,0.125000
5800,0.844945,0.062500,0.806566,0.203125,0.773748,0.296875
5801,0.783601,0.156250,0.851182,0.140625,0.807375,0.109375
5802,0.804522,0.109375,0.809820,0.171875,0.796726,0.187500
5803,0.782716,0.140625,0.782420,0.281250,0.816664,0.187500
5804,0.789467,0.171875,0.844864,0.125000,0.765249,0.359375
5805,0.797198,0.046875,0.815943,0.234375,0.823865,0.171875
5806,0.818691,0.140625,0.891993,0.109375,0.808362,0.171875
5807,0.800624,0.140625,0.874763,0.031250,0.879671,0.078125
5808,0.857735,0.203125,0.801226,0.140625,0.830205,0.109375
5809,0.773642,0.187500,0.884669,0.062500,0.788413,0.171875
5810,0.808300,0.062500,0.776100,0.187500,0.813031,0.187500
5811,0.772564,0.250000,0.843032,0.125000,0.800777,0.171875
5812,0.779273,0.218750,0.804882,0.093750,0.828673,0.093750
5813,0.776454,0.218750,0.804783,0.187500,0.774623,0.234375
5814,0.790992,0.187500,0.811562,0.125000,0.831954,0.125000
5815,0.814754,0.093750,0.796815,0.203125,0.794880,0.140625
5816,0.774437,0.250000,0.811578,0.203125,0.798007,0.187500
5817,0.813248,0.187500,0.793410,0.218750,0.861001,0.046875
5818,0.881345,0.218750,0.782539,0.250000,0.864730,0.093750
5819,0.819775,0.203125,0.858376,0.171875,0.811724,0.234375
5820,0.829730,0.125000,0.785715,0.125000,0.832715,0.093750
5821,0.807656,0.218750,0.806272,0.187500,0.790238,0.156250
5822,0.781029,0.125000,0.787603,0.250000,0.801549,0.171875
5823,0.786623,0.218750,0.804153,0.171875,0.774287,0.140625
5824,0.775298,0.140625,0.804129,0.140625,0.769209,0.203125
5825,0.755532,0.187500,0.849580,0.140625,0.759735,0.281250
5826,0.754747,0.187500,0.876780,0.093750,0.787053,0.203125
5827,0.813732,0.078125,0.836774,0.109375,0.802356,0.250000
5828,0.813344,0.203125,0.878923,0.125000,0.776753,0.171875
5829,0.765568,0.250000,0.822992,0.078125,0.804578,0.187500
5830,0.799163,0.140625,0.824297,0.187500,0.775396,0.281250
5831,0.781004,0.187500,0.841802,0.093750,0.786843,0.203125
5832,0.773457,0.187500,0.846981,0.125000,0.829033,0.078125
5833,0.830902,0.078125,0.771520,0.218750,0.829267,0.015625
5834,0.810597,0.156250,0.815052,0.093750,0.815934,0.140625
5835,0.848793,0.140625,0.781767,0.265625,0.886712,0.156250
5836,0.866021,0.187500,0.814817,0.109375,0.818117,0.093750
5837,0.824001,0.125000,0.764423,0.203125,0.832067,0.046875
5838,0.821857,0.078125,0.798328,0.140625,0.782441,0.187500
5839,0.784538,0.156250,0.815035,0.140625,0.789669,0.187500
5840,0.780862,0.218750,0.854838,0.156250,0.791185,0.140625
5841,0.779466,0.156250,0.837591,0.125000,0.745050,0.265625
5842,0.770067,0.218750,0.915909,0.046875,0.855868,0.078125
5843,0.813858,0.265625,0.876333,0.125000,0.786791,0.250000
5844,0.781093,0.265625,0.789673,0.218750,0.787566,0.328125
5845,0.802634,0.203125,0.829161,0.140625,0.779316,0.234375
5846,0.785112,0.125000,0.780613,0.296875,0.743975,0.359375
5847,0.771340,0.281250,0.862883,0.203125,0.761822,0.234375
5848,0.777888,0.125000,0.802098,0.187500,0.809820,0.218750
5849,0.801847,0.203125,0.869231,0.062500,0.788768,0.218750
5850,0.799417,0.109375,0.804032,0.156250,0.785574,0.296875
5851,0.807704,0.156250,0.845476,0.078125,0.820123,0.171875
5852,0.802726,0.156250,0.844036,0.078125,0.807560,0.109375
5853,0.772418,0.187500,0.872686,0.078125,0.849260,0.093750
5854,0.824782,0.078125,0.877890,0.109375,0.789180,0.203125
5855,0.791833,0.218750,0.899147,0.093750,0.831235,0.093750
5856,0.787704,0.187500,0.811244,0.187500,0.793373,0.125000
5857,0.777689,0.187500,0.858522,0.156250,0.775494,0.171875
5858,0.773060,0.218750,0.834457,0.140625,0.761074,0.359375
5859,0.760181,0.234375,0.854428,0.078125,0.772528,0.203125
5860,0.751886,0.218750,0.843165,0.125000,0.785549,0.156250
5861,0.806903,0.093750,0.830429,0.203125,0.818285,0.125000
5862,0.841440,0.078125,0.777150,0.156250,0.790094,0.234375
5863,0.793897,0.125000,0.797505,0.140625,0.789909,0.203125
5864,0.809463,0.062500,0.749207,0.343750,0.844611,0.078125
5865,0.794028,0.109375,0.810992,0.218750,0.816181,0.140625
5866,0.814184,0.156250,0.872850,0.140625,0.803886,0.125000
5867,0.793681,0.171875,0.848965,0.109375,0.775622,0.281250
5868,0.788546,0.078125,0.842219,0.109375,0.782805,0.171875
5869,0.775157,0.187500,0.848358,0.109375,0.770179,0.203125
5870,0.773956,0.140625,0.871445,0.125000,0.836852,0.078125
5871,0.800537,0.093750,0.873298,0.093750,0.798576,0.093750
5872,0.816995,0.078125,0.858629,0.062500,0.772617,0.281250
5873,0.752580,0.328125,0.846249,0.109375,0.790025,0.203125
5874,0.786227,0.156250,0.788869,0.234375,0.809929,0.093750
5875,0.791221,0.265625,0.884279,0.093750,0.813625,0.156250
5876,0.794949,0.156250,0.821327,0.062500,0.793060,0.156250
5877,0.789507,0.171875,0.821661,0.125000,0.774131,0.312500
5878,0.760248,0.218750,0.866808,0.078125,0.810326,0.156250
5879,0.774483,0.187500,0.869946,0.156250,0.803703,0.125000
5880,0.814008,0.062500,0.810782,0.171875,0.789205,0.250000
5881,0.761894,0.171875,0.833079,0.093750,0.814623,0.171875
5882,0.809809,0.078125,0.775373,0.281250,0.794090,0.234375
5883,0.804698,0.140625,0.807411,0.187500,0.822326,0.109375
5884,0.859168,0.125000,0.792087,0.156250,0.781231,0.250000
5885,0.774981,0.406250,0.849817,0.046875,0.801809,0.140625
5886,0.795982,0.140625,0.869417,0.078125,0.800486,0.171875
5887,0.789860,0.187500,0.829412,0.187500,0.853931,0.062500
5888,0.831666,0.078125,0.798517,0.187500,0.821743,0.093750
5889,0.810947,0.031250,0.832220,0.140625,0.789357,0.140625
5890,0.800229,0.156250,0.800821,0.109375,0.829542,0.062500
5891,0.819719,0.156250,0.753971,0.359375,0.819194,0.156250
5892,0.795365,0.093750,0.802224,0.234375,0.808167,0.093750
5893,0.765846,0.187500,0.797303,0.171875,0.811979,0.109375
5894,0.817187,0.109375,0.781717,0.296875,0.792909,0.171875
5895,0.779435,0.171875,0.835923,0.187500,0.816918,0.156250
5896,0.814383,0.171875,0.806846,0.125000,0.798512,0.093750
5897,0.786715,0.093750,0.808076,0.140625,0.811211,0.125000
5898,0.773768,0.140625,0.783124,0.156250,0.791999,0.125000
5899,0.774411,0.203125,0.831934,0.046875,0.798566,0.093750
5900,0.820867,0.109375,0.830003,0.093750,0.796158,0.218750
5901,0.788723,0.187500,0.805585,0.171875,0.844318,0.078125
5902,0.819649,0.046875,0.776020,0.187500,0.829383,0.093750
5903,0.779032,0.156250,0.773426,0.171875,0.793098,0.140625
5904,0.796018,0.093750,0.791999,0.203125,0.873079,0.031250
5905,0.850028,0.109375,0.808950,0.187500,0.806374,0.109375
5906,0.812968,0.109375,0.774428,0.203125,0.816663,0.093750
5907,0.803007,0.125000,0.808674,0.156250,0.806043,0.156250
5908,0.812193,0.171875,0.886354,0.093750,0.802813,0.156250
5909,0.784850,0.187500,0.833017,0.140625,0.790989,0.218750
5910,0.779132,0.187500,0.829119,0.156250,0.816132,0.187500
5911,0.809299,0.265625,0.837073,0.171875,0.801506,0.140625
5912,0.784848,0.187500,0.856625,0.078125,0.758267,0.312500
5913,0.785442,0.140625,0.794855,0.171875,0.857806,0.078125
5914,0.856674,0.109375,0.791946,0.281250,0.854814,0.078125
5915,0.862706,0.125000,0.776911,0.250000,0.830103,0.062500
5916,0.802208,0.109375,0.784873,0.203125,0.783507,0.156250
5917,0.789339,0.062500,0.802491,0.171875,0.815229,0.125000
5918,0.758120,0.296875,0.887307,0.109375,0.799371,0.171875
5919,0.772902,0.156250,0.915455,0.078125,0.777869,0.234375
5920,0.770258,0.343750,0.862230,0.156250,0.758718,0.281250
5921,0.768832,0.250000,0.814510,0.218750,0.775681,0.296875
5922,0.804219,0.109375,0.894847,0.078125,0.815815,0.140625
5923,0.817470,0.093750,0.866611,0.109375,0.795191,0.156250
5924,0.788666,0.078125,0.822889,0.125000,0.788626,0.171875
5925,0.799433,0.203125,0.787115,0.218750,0.803783,0.187500
5926,0.791296,0.234375,0.799689,0.203125,0.798999,0.203125
5927,0.783057,0.156250,0.807539,0.187500,0.788133,0.140625
5928,0.803851,0.093750,0.769674,0.281250,0.826092,0.187500
5929,0.803559,0.109375,0.813090,0.156250,0.866226,0.046875
5930,0.839741,0.109375,0.810327,0.171875,0.816909,0.093750
5931,0.800634,0.187500,0.862145,0.062500,0.807379,0.093750
5932,0.812688,0.171875,0.840958,0.109375,0.852765,0.078125
5933,0.787891,0.250000,0.853849,0.093750,0.823823,0.125000
5934,0.866075,0.093750,0.787601,0.125000,0.836410,0.046875
5935,0.811336,0.062500,0.758425,0.250000,0.852765,0.062500
5936,0.851245,0.109375,0.733483,0.421875,0.813967,0.156250
5937,0.773935,0.250000,0.806584,0.171875,0.786623,0.265625
